SAMN22612330	GCF_023076005.1	RAL_AA0701AA
SAMN22612331	GCF_023075995.1	RAL_AA0700AA
SAMN22612332	GCF_023075975.1	RAL_AA0699AA
SAMN22612333	GCF_023075915.1	
SAMN22612334	GCF_023075955.1	
SAMN22612335	GCF_023075905.1	RAL_AA0057AA
SAMN22612336	GCF_023075895.1	RAL_AA0695AA
SAMN22612337	GCF_023075875.1	RAL_AA0056AA
SAMN22612338	GCF_023075835.1	RAL_AA0694AA
SAMN22612339	GCF_023075825.1	RAL_AA0693AA
SAMN22612340	GCF_023075785.1	RAL_AA0692AA
SAMN22612341	GCF_023075815.1	RAL_AA0691AA
SAMN22612342	GCF_023075775.1	RAL_AA0690AA
SAMN22612343	GCF_023075715.1	RAL_AA0689AA
SAMN22612344	GCF_023075675.1	RAL_AA0688AA
SAMN22612345	GCF_023075685.1	RAL_AA0687AA
SAMN22612346	GCF_023075695.1	RAL_AA0813AA
SAMN22612347	GCF_023075655.1	RAL_AA0812AA
SAMN22612348	GCF_023075635.1	RAL_AA0811AA
SAMN22612349	GCF_023075615.1	RAL_AA0810AA
SAMN22612350	GCF_023075705.1	RAL_AA0809AA
SAMN22612351	GCF_023075595.1	RAL_AA0808AA
SAMN22612352	GCF_023075575.1	RAL_AA0807AA
SAMN22612353	GCF_023075555.1	RAL_AA0806AA
SAMN22612354	GCF_023075515.1	RAL_AA0805AA
SAMN22612355	GCF_023075535.1	RAL_AA0067AA
SAMN22612356	GCF_023075475.1	RAL_AA0804AA
SAMN22612357	GCF_023075435.1	RAL_AA0803AA
SAMN22612358	GCF_023075455.1	RAL_AA0802AA
SAMN22612359	GCF_023075415.1	RAL_AA0065AA
SAMN22612360	GCF_023075395.1	
SAMN22612361	GCF_023075495.1	RAL_AA0800AA
SAMN22612362	GCF_023075375.1	RAL_AA0064AA
SAMN22612363	GCF_023075355.1	RAL_AA0799AA
SAMN22612364	GCF_023075335.1	
SAMN22612365	GCF_021117115.1	
SAMN22612366	GCF_023075295.1	RAL_AA0795AA
SAMN22612367	GCF_023075305.1	
SAMN22612368	GCF_021117095.1	
SAMN22612369	GCF_023075275.1	
SAMN22612370	GCF_023075255.1	RAL_AA0791AA
SAMN22612371	GCF_023075235.1	RAL_AA0790AA
SAMN22612372	GCF_023075215.1	RAL_AA0789AA
SAMN22612373	GCF_023075155.1	RAL_AA0788AA
SAMN22612374	GCF_023075165.1	RAL_AA0787AA
SAMN22612375	GCF_023075175.1	RAL_AA0786AA
SAMN22612376	GCF_023075135.1	
SAMN22612377	GCF_023075115.1	RAL_AA0063AA
SAMN22612378	GCF_023075075.1	RAL_AA0783AA
SAMN22612379	GCF_023075095.1	RAL_AA0782AA
SAMN22612380	GCF_023075045.1	
SAMN22612381	GCF_023075035.1	RAL_AA0062AA
SAMN22612382	GCF_023075015.1	
SAMN22612383	GCF_023074975.1	RAL_AA0061AA
SAMN22612384	GCF_023074955.1	
SAMN22612385	GCF_023074935.1	RAL_AA0778AA
SAMN22612386	GCF_023074915.1	RAL_AA0776AA
SAMN22612387	GCF_023074895.1	RAL_AA0686AA
SAMN22612388	GCF_023074995.1	RAL_AA0775AA
SAMN22612389	GCF_023074875.1	
SAMN23101910	GCF_020923475.1	
SAMN23345431	GCA_021229115.1	
SAMN24702282	GCF_021462455.1	
SAMN24896226	GCA_022808635.1	
SAMN25611842	GCF_022095055.1	
SAMN26550128	GCF_022625045.1	
SAMN27356470		RAL_AA0551AA
SAMN27356471		RAL_AA0550AA
SAMN27356472		RAL_AA0353AA
SAMN27356473		RAL_AA0463AA
SAMN27356474		RAL_AA0392AA
SAMN27356475		RAL_AA0352AA
SAMN27356476		RAL_AA0544AA
SAMN27356477		RAL_AA0533AA
SAMN27356478		RAL_AA0417AA
SAMN27356479		RAL_AA0409AA
SAMN27356480		RAL_AA0549AA
SAMN27356481		RAL_AA0515AA
SAMN27356482		RAL_AA0506AA
SAMN27356483		RAL_AA0452AA
SAMN27356484		RAL_AA0442AA
SAMN27356485		RAL_AA0497AA
SAMN27356486		RAL_AA0252AA
SAMN27356487		RAL_AA0434AA
SAMN27356488		RAL_AA0426AA
SAMN27356489		RAL_AA0478AA
SAMN27356490		RAL_AA0473AA
SAMN27356491		RAL_AA0472AA
SAMN27356492		RAL_AA0471AA
SAMN27356493		RAL_AA0470AA
SAMN27356494		RAL_AA0469AA
SAMN27356496		RAL_AA0467AA
SAMN27356497		RAL_AA0466AA
SAMN27356498		RAL_AA0465AA
SAMN27356499		RAL_AA0464AA
SAMN27356500		RAL_AA0462AA
SAMN27356501		RAL_AA0461AA
SAMN27356502		RAL_AA0460AA
SAMN27356503		RAL_AA0241AA
SAMN27356505		RAL_AA0397AA
SAMN27356506		RAL_AA0396AA
SAMN27356507		RAL_AA0395AA
SAMN27356508		RAL_AA0394AA
SAMN27356509		RAL_AA0393AA
SAMN27356510		RAL_AA0391AA
SAMN27356511		RAL_AA0390AA
SAMN27356512		RAL_AA0389AA
SAMN27356513		RAL_AA0388AA
SAMN27356514		RAL_AA0387AA
SAMN27356515		RAL_AA0386AA
SAMN27356516		RAL_AA0385AA
SAMN27356517		RAL_AA0384AA
SAMN27356518		RAL_AA0383AA
SAMN27356519		RAL_AA0382AA
SAMN27356520		RAL_AA0381AA
SAMN27356521		RAL_AA0380AA
SAMN27356522		RAL_AA0379AA
SAMN27356523		RAL_AA0378AA
SAMN27356524		RAL_AA0377AA
SAMN27356525		RAL_AA0376AA
SAMN27356526		RAL_AA0548AA
SAMN27356527		RAL_AA0547AA
SAMN27356528		RAL_AA0546AA
SAMN27356529		RAL_AA0545AA
SAMN27356530		RAL_AA0543AA
SAMN27356531		RAL_AA0542AA
SAMN27356532		RAL_AA0541AA
SAMN27356533		RAL_AA0540AA
SAMN27356534		RAL_AA0539AA
SAMN27356535		RAL_AA0538AA
SAMN27356536		RAL_AA0537AA
SAMN27356537		RAL_AA0536AA
SAMN27356538		RAL_AA0535AA
SAMN27356539		RAL_AA0534AA
SAMN27356540		RAL_AA0256AA
SAMN27356541		RAL_AA0532AA
SAMN27356543		RAL_AA0530AA
SAMN27356544		RAL_AA0529AA
SAMN27356545		RAL_AA0528AA
SAMN27356546		RAL_AA0527AA
SAMN27356547		RAL_AA0526AA
SAMN27356548		RAL_AA0419AA
SAMN27356549		RAL_AA0418AA
SAMN27356550		RAL_AA0416AA
SAMN27356551		RAL_AA0415AA
SAMN27356552		RAL_AA0414AA
SAMN27356553		RAL_AA0413AA
SAMN27356554		RAL_AA0210AA
SAMN27356556		RAL_AA0411AA
SAMN27356557		RAL_AA0351AA
SAMN27356558		RAL_AA0340AA
SAMN27356559		RAL_AA0410AA
SAMN27356560		RAL_AA0408AA
SAMN27356561		RAL_AA0407AA
SAMN27356562		RAL_AA0406AA
SAMN27356563		RAL_AA0405AA
SAMN27356564		RAL_AA0404AA
SAMN27356565		RAL_AA0403AA
SAMN27356566		RAL_AA0402AA
SAMN27356567		RAL_AA0401AA
SAMN27356568		RAL_AA0400AA
SAMN27356569		RAL_AA0399AA
SAMN27356570		RAL_AA0525AA
SAMN27356571		RAL_AA0524AA
SAMN27356572		RAL_AA0523AA
SAMN27356573		RAL_AA0522AA
SAMN27356574		RAL_AA0521AA
SAMN27356575		RAL_AA0520AA
SAMN27356576		RAL_AA0519AA
SAMN27356577		RAL_AA0518AA
SAMN27356578		RAL_AA0517AA
SAMN27356579		RAL_AA0516AA
SAMN27356580		RAL_AA0514AA
SAMN27356581		RAL_AA0513AA
SAMN27356582		RAL_AA0512AA
SAMN27356583		RAL_AA0511AA
SAMN27356584		RAL_AA0510AA
SAMN27356585		RAL_AA0509AA
SAMN27356586		RAL_AA0508AA
SAMN27356587		RAL_AA0294AA
SAMN27356588		RAL_AA0507AA
SAMN27356589		RAL_AA0283AA
SAMN27356590		RAL_AA0505AA
SAMN27356591		RAL_AA0504AA
SAMN27356592		RAL_AA0459AA
SAMN27356593		RAL_AA0458AA
SAMN27356594		RAL_AA0457AA
SAMN27356595		RAL_AA0456AA
SAMN27356596		RAL_AA0455AA
SAMN27356597		RAL_AA0200AA
SAMN27356599		RAL_AA0453AA
SAMN27356600		RAL_AA0451AA
SAMN27356601		RAL_AA0450AA
SAMN27356602		RAL_AA0449AA
SAMN27356603		RAL_AA0448AA
SAMN27356604		RAL_AA0447AA
SAMN27356605		RAL_AA0446AA
SAMN27356606		RAL_AA0189AA
SAMN27356607		RAL_AA0445AA
SAMN27356608		RAL_AA0444AA
SAMN27356609		RAL_AA0443AA
SAMN27356610		RAL_AA0441AA
SAMN27356611		RAL_AA0440AA
SAMN27356612		RAL_AA0439AA
SAMN27356613		RAL_AA0438AA
SAMN27356614		RAL_AA0503AA
SAMN27356616		RAL_AA0501AA
SAMN27356617		RAL_AA0500AA
SAMN27356618		RAL_AA0499AA
SAMN27356619		RAL_AA0498AA
SAMN27356620		RAL_AA0496AA
SAMN27356622		RAL_AA0494AA
SAMN27356623		RAL_AA0493AA
SAMN27356624		RAL_AA0492AA
SAMN27356625		RAL_AA0491AA
SAMN27356626		RAL_AA0490AA
SAMN27356627		RAL_AA0489AA
SAMN27356628		RAL_AA0488AA
SAMN27356629		RAL_AA0487AA
SAMN27356631		RAL_AA0485AA
SAMN27356632		RAL_AA0484AA
SAMN27356633		RAL_AA0483AA
SAMN27356634		RAL_AA0482AA
SAMN27356635		RAL_AA0481AA
SAMN27356636		RAL_AA0437AA
SAMN27356637		RAL_AA0311AA
SAMN27356638		RAL_AA0436AA
SAMN27356639		RAL_AA0435AA
SAMN27356640		RAL_AA0433AA
SAMN27356641		RAL_AA0432AA
SAMN27356643		RAL_AA0430AA
SAMN27356644		RAL_AA0429AA
SAMN27356645		RAL_AA0428AA
SAMN27356647		RAL_AA0425AA
SAMN27356648		RAL_AA0424AA
SAMN27356649		RAL_AA0423AA
SAMN27356650		RAL_AA0422AA
SAMN27356651		RAL_AA0305AA
SAMN27356652		RAL_AA0421AA
SAMN27356653		RAL_AA0420AA
SAMN27356654		RAL_AA0303AA
SAMN27356655		RAL_AA0480AA
SAMN27356656		RAL_AA0479AA
SAMN27356657		RAL_AA0254AA
SAMN27356658		RAL_AA0477AA
SAMN27356659		RAL_AA0476AA
SAMN27356660		RAL_AA0475AA
SAMN27356661		RAL_AA0474AA
SAMN27589866	GCF_023646615.1	RAL_AA0375AA
SAMN27589867	GCF_023700725.1	RAL_AA0374AA
SAMN27631874	GCF_023646585.1	RAL_AA0371AA
SAMN27631875	GCF_023646575.1	RAL_AA0370AA
SAMN27631876	GCF_023646555.1	RAL_AA0369AA
SAMN27631877	GCF_023646535.1	RAL_AA0368AA
SAMN27631878	GCF_023646495.1	RAL_AA0367AA
SAMN27631879	GCF_023646515.1	RAL_AA0366AA
SAMN27631880	GCF_023646475.1	RAL_AA0365AA
SAMN27631881		RAL_AA0364AA
SAMN27631882	GCF_023646455.1	RAL_AA0373AA
SAMN27631883	GCF_023646415.1	RAL_AA0372AA
SAMN28078141	GCF_028464965.1	RAL_AA1856AA
SAMN28078142	GCF_028464865.1	RAL_AA1855AA
SAMN28078143	GCF_028464815.1	RAL_AA1853AA
SAMN28078144	GCF_028464835.1	RAL_AA1852AA
SAMN28078145	GCF_028464785.1	RAL_AA1851AA
SAMN28078146	GCF_028464775.1	RAL_AA1850AA
SAMN28078147	GCF_028464765.1	RAL_AA1849AA
SAMN28078148	GCF_028464705.1	RAL_AA1848AA
SAMN28078149	GCF_028464665.1	RAL_AA1847AA
SAMN28078150	GCF_028728295.1	RAL_AA1846AA
SAMN28078151	GCF_028464745.1	RAL_AA1854AA
SAMN28078152	GCF_028464715.1	RAL_AA1845AA
SAMN28078154	GCF_028728365.1	RAL_AA0050AA
SAMN28078155		RAL_AA0362AA
SAMN28078156	GCF_028728185.1	RAL_AA0361AA
SAMN28078157	GCF_028464675.1	RAL_AA0360AA
SAMN28078158	GCF_028464595.1	RAL_AA0359AA
SAMN28078159	GCF_028464615.1	RAL_AA0358AA
SAMN29232630	GCA_024023015.1	
SAMN29421919		RAL_AA0357AA
SAMN29638280	GCF_025859635.1	RAL_AA0053AA
SAMN29638281	GCF_025859615.1	RAL_AA0052AA
SAMN29638282	GCF_025859515.1	RAL_AA0051AA
SAMN29673691	GCF_024802605.1	RAL_AA0356AA
SAMN29673692	GCF_025884395.1	RAL_AA0355AA
SAMN29673693	GCA_025884495.1	RAL_AA0354AA
SAMN30821939		RAL_AA0250AA
SAMN30821940		RAL_AA0249AA
SAMN30821941		RAL_AA0248AA
SAMN30821942		RAL_AA0247AA
SAMN30821943		RAL_AA0246AA
SAMN30821944		RAL_AA0245AA
SAMN30821945		RAL_AA0244AA
SAMN30821946		RAL_AA0243AA
SAMN30821947		RAL_AA0242AA
SAMN30821948		RAL_AA0240AA
SAMN30821949		RAL_AA0239AA
SAMN30821951		RAL_AA0237AA
SAMN30821952		RAL_AA0236AA
SAMN30821953		RAL_AA0235AA
SAMN30821954		RAL_AA0234AA
SAMN30821955		RAL_AA0233AA
SAMN30821956		RAL_AA0232AA
SAMN30821957		RAL_AA0231AA
SAMN30821958		RAL_AA0277AA
SAMN30821959		RAL_AA0276AA
SAMN30821960		RAL_AA0275AA
SAMN30821961		RAL_AA0274AA
SAMN30821962		RAL_AA0273AA
SAMN30821963		RAL_AA0272AA
SAMN30821964		RAL_AA0271AA
SAMN30821965		RAL_AA0270AA
SAMN30821966		RAL_AA0269AA
SAMN30821967		RAL_AA0268AA
SAMN30821968		RAL_AA0266AA
SAMN30821969		RAL_AA0265AA
SAMN30821970		RAL_AA0264AA
SAMN30821971		RAL_AA0263AA
SAMN30821972		RAL_AA0262AA
SAMN30821973		RAL_AA0261AA
SAMN30821974		RAL_AA0260AA
SAMN30821975		RAL_AA0259AA
SAMN30821976		RAL_AA0258AA
SAMN30821977		RAL_AA0257AA
SAMN30821978		RAL_AA0255AA
SAMN30821979		RAL_AA0230AA
SAMN30821980		RAL_AA0229AA
SAMN30821981		RAL_AA0228AA
SAMN30821982		RAL_AA0227AA
SAMN30821983		RAL_AA0226AA
SAMN30821984		RAL_AA0225AA
SAMN30821985		RAL_AA0224AA
SAMN30821986		RAL_AA0223AA
SAMN30821987		RAL_AA0222AA
SAMN30821988		RAL_AA0220AA
SAMN30821989		RAL_AA0219AA
SAMN30821990		RAL_AA0218AA
SAMN30821991		RAL_AA0217AA
SAMN30821992		RAL_AA0216AA
SAMN30821994		RAL_AA0214AA
SAMN30821995		RAL_AA0213AA
SAMN30821996		RAL_AA0212AA
SAMN30821997		RAL_AA0211AA
SAMN30821998		RAL_AA0209AA
SAMN30821999		RAL_AA0208AA
SAMN30822001		RAL_AA0207AA
SAMN30822002		RAL_AA0182AA
SAMN30822004		RAL_AA0180AA
SAMN30822005		RAL_AA0179AA
SAMN30822007		RAL_AA0177AA
SAMN30822008		RAL_AA0176AA
SAMN30822009		RAL_AA0174AA
SAMN30822010		RAL_AA0173AA
SAMN30822011		RAL_AA0172AA
SAMN30822012		RAL_AA0171AA
SAMN30822013		RAL_AA0170AA
SAMN30822016		RAL_AA0167AA
SAMN30822017		RAL_AA0166AA
SAMN30822018		RAL_AA0165AA
SAMN30822019		RAL_AA0350AA
SAMN30822020		RAL_AA0349AA
SAMN30822021		RAL_AA0348AA
SAMN30822022		RAL_AA0347AA
SAMN30822023		RAL_AA0346AA
SAMN30822024		RAL_AA0345AA
SAMN30822025		RAL_AA0344AA
SAMN30822026		RAL_AA0343AA
SAMN30822028		RAL_AA0341AA
SAMN30822029		RAL_AA0339AA
SAMN30822030		RAL_AA0338AA
SAMN30822031		RAL_AA0337AA
SAMN30822032		RAL_AA0336AA
SAMN30822034		RAL_AA0334AA
SAMN30822035		RAL_AA0333AA
SAMN30822036		RAL_AA0332AA
SAMN30822037		RAL_AA0331AA
SAMN30822038		RAL_AA0330AA
SAMN30822039		RAL_AA0328AA
SAMN30822042		RAL_AA0301AA
SAMN30822043		RAL_AA0300AA
SAMN30822044		RAL_AA0299AA
SAMN30822046		RAL_AA0298AA
SAMN30822047		RAL_AA0297AA
SAMN30822048		RAL_AA0296AA
SAMN30822049		RAL_AA0295AA
SAMN30822050		RAL_AA0293AA
SAMN30822051		RAL_AA0292AA
SAMN30822052		RAL_AA0291AA
SAMN30822054		RAL_AA0290AA
SAMN30822055		RAL_AA0289AA
SAMN30822056		RAL_AA0288AA
SAMN30822057		RAL_AA0287AA
SAMN30822058		RAL_AA0286AA
SAMN30822059		RAL_AA0285AA
SAMN30822060		RAL_AA0284AA
SAMN30822061		RAL_AA0282AA
SAMN30822062		RAL_AA0281AA
SAMN30822063		RAL_AA0280AA
SAMN30822066		RAL_AA0279AA
SAMN30822067		RAL_AA0206AA
SAMN30822068		RAL_AA0205AA
SAMN30822069		RAL_AA0204AA
SAMN30822070		RAL_AA0203AA
SAMN30822071		RAL_AA0202AA
SAMN30822072		RAL_AA0201AA
SAMN30822073		RAL_AA0199AA
SAMN30822074		RAL_AA0198AA
SAMN30822075		RAL_AA0197AA
SAMN30822076		RAL_AA0196AA
SAMN30822077		RAL_AA0195AA
SAMN30822078		RAL_AA0194AA
SAMN30822079		RAL_AA0193AA
SAMN30822080		RAL_AA0192AA
SAMN30822081		RAL_AA0191AA
SAMN30822082		RAL_AA0190AA
SAMN30822083		RAL_AA0188AA
SAMN30822085		RAL_AA0187AA
SAMN30822086		RAL_AA0186AA
SAMN30822087		RAL_AA0185AA
SAMN30822088		RAL_AA0184AA
SAMN30822089		RAL_AA0183AA
SAMN30822090		RAL_AA0326AA
SAMN30822091		RAL_AA0325AA
SAMN30822092		RAL_AA0324AA
SAMN30822093		RAL_AA0323AA
SAMN30822094		RAL_AA0321AA
SAMN30822095		RAL_AA0320AA
SAMN30822096		RAL_AA0319AA
SAMN30822097		RAL_AA0318AA
SAMN30822098		RAL_AA0317AA
SAMN30822099		RAL_AA0316AA
SAMN30822100		RAL_AA0315AA
SAMN30822101		RAL_AA0314AA
SAMN30822102		RAL_AA0313AA
SAMN30822103		RAL_AA0312AA
SAMN30822104		RAL_AA0310AA
SAMN30822105		RAL_AA0309AA
SAMN30822106		RAL_AA0308AA
SAMN30822107		RAL_AA0307AA
SAMN30822108		RAL_AA0306AA
SAMN31865980	GCF_046529245.1	
SAMN32082345	GCF_039623345.1	
SAMN32399500	GCA_039623675.1	
SAMN32543030	GCF_029220065.1	
SAMN32543031	GCF_029220045.1	
SAMN32543032	GCF_029220025.1	
SAMN32543033	GCF_029220005.1	
SAMN32543034	GCF_029219985.1	
SAMN32543035	GCF_029219965.1	
SAMN32543036	GCF_029219945.1	
SAMN34223255	GCF_041276365.1	RAL_AA0158AA
SAMN35301405	GCF_030124305.1	
SAMN35347197	GCF_030406625.1	
SAMN35347198	GCF_030412035.1	RAL_AA0157AA
SAMN35628657	GCF_041363985.1	
SAMN35628658	GCF_041363935.1	
SAMN36081901	GCF_030519255.1	RAL_AA0031AA
SAMN36081902	GCF_030519305.1	RAL_AA0032AA
SAMN36081903	GCF_030519275.1	RAL_AA0033AA
SAMN36081904	GCF_030519295.1	RAL_AA0034AA
SAMN36081905	GCF_030519215.1	RAL_AA0035AA
SAMN36081906	GCF_030519225.1	RAL_AA0037AA
SAMN36081907	GCF_030519155.1	RAL_AA0038AA
SAMN36081908	GCF_030519175.1	RAL_AA0039AA
SAMN36081909	GCF_030519165.1	RAL_AA0040AA
SAMN36081910	GCF_030519135.1	RAL_AA0041AA
SAMN36081911	GCF_030519075.1	RAL_AA0042AA
SAMN36081912	GCF_030519055.1	RAL_AA0043AA
SAMN36081913	GCF_030519065.1	RAL_AA0044AA
SAMN36081914	GCF_030519085.1	RAL_AA0045AA
SAMN36081915	GCF_030519035.1	RAL_AA0046AA
SAMN36081916	GCF_030518935.1	RAL_AA0024AA
SAMN36081917	GCF_030518995.1	RAL_AA0025AA
SAMN36081918	GCF_030518945.1	RAL_AA0026AA
SAMN36081919	GCF_030518985.1	RAL_AA0027AA
SAMN36081920	GCF_030518955.1	RAL_AA0028AA
SAMN36081921	GCF_030518875.1	RAL_AA0029AA
SAMN36081922	GCF_030518845.1	RAL_AA0030AA
SAMN36081923	GCF_030518835.1	
SAMN36081924	GCF_030518855.1	RAL_AA0047AA
SAMN36081925	GCF_030518885.1	RAL_AA0048AA
SAMN36447502	GCF_047120255.1	RAL_AA0049AA
SAMN37256210		RAL_AA0023AA
SAMN37256211		RAL_AA0022AA
SAMN37256212		RAL_AA0021AA
SAMN37256213		RAL_AA0020AA
SAMN37256214		RAL_AA0019AA
SAMN37256215		RAL_AA0018AA
SAMN37256216		RAL_AA0017AA
SAMN37261781	GCF_049485675.1	
SAMN37721522	GCF_052784355.1	
SAMN37824495	GCF_039822545.1	
SAMN37824498	GCA_039822525.1	
SAMN37824499	GCA_039822585.1	
SAMN37824500	GCA_039822505.1	
SAMN37824501	GCA_039822485.1	
SAMN37824502	GCF_039822405.1	
SAMN37824507	GCA_039822465.1	
SAMN37824509	GCA_039822445.1	
SAMN37824510	GCF_039822425.1	
SAMN37824514	GCF_039822385.1	
SAMN37824516	GCF_039822345.1	
SAMN37824519	GCF_039822305.1	
SAMN37824520	GCF_039822325.1	
SAMN37824521	GCA_039822365.1	
SAMN38159251		RAL_AA1863AA
SAMN38159252		RAL_AA1867AA
SAMN38159253		RAL_AA1866AA
SAMN38159254		RAL_AA1865AA
SAMN38159255		RAL_AA1864AA
SAMN38159256		RAL_AA1862AA
SAMN38159257		RAL_AA1861AA
SAMN38159258		RAL_AA1871AA
SAMN38159259		RAL_AA1870AA
SAMN38159260		RAL_AA1869AA
SAMN38159261		RAL_AA1868AA
SAMN38366933	GCF_049887695.1	
SAMN38366934	GCF_049887715.1	
SAMN38366935	GCF_049887675.1	
SAMN38366936	GCF_049887635.1	
SAMN38366937	GCF_049887655.1	
SAMN38366938	GCF_049887615.1	
SAMN38366939	GCF_049887575.1	
SAMN38366940	GCF_049887585.1	
SAMN38366941	GCF_049887555.1	
SAMN38366942	GCF_049887525.1	
SAMN38366943	GCF_049887515.1	
SAMN38366944	GCF_049887495.1	
SAMN38366945	GCF_049887475.1	
SAMN38366946	GCF_049887455.1	
SAMN38366947	GCF_049887435.1	
SAMN38366948	GCF_049887375.1	
SAMN38450761	GCF_050916425.1	
SAMN39646423	GCF_036628395.1	
SAMN39646424	GCF_036628455.1	
SAMN39646425	GCF_036628435.1	
SAMN39646426	GCF_036628375.1	
SAMN39646427	GCF_036628415.1	
SAMN39646428	GCF_036628355.1	
SAMN39646429	GCF_036628335.1	
SAMN39646430	GCF_036628315.1	
SAMN39714303	GCA_037956285.1	
SAMN39822550	GCF_036553425.1	RAL_AA0156AA
SAMN39822551	GCF_036543205.1	RAL_AA0155AA
SAMN40440902	GCF_040537795.1	
SAMN40440903	GCF_040537745.1	
SAMN40440904	GCF_040537735.1	
SAMN40440905	GCF_040537775.1	
SAMN40440906	GCF_040537695.1	
SAMN40440907	GCF_040537705.1	
SAMN40440908	GCF_040537655.1	
SAMN40440909	GCF_040537635.1	
SAMN40440910	GCF_040537645.1	
SAMN40440911	GCF_040537575.1	
SAMN40440912	GCF_040537585.1	
SAMN40440913	GCF_040537595.1	
SAMN40440914	GCF_040537535.1	
SAMN40440915	GCF_040537495.1	
SAMN40440916	GCF_040537485.1	
SAMN40440917	GCF_040537555.1	
SAMN40440918	GCF_040537455.1	
SAMN40440919	GCF_040537475.1	
SAMN40440920	GCF_040537435.1	
SAMN40518000	GCF_037653055.1	RAL_AA0154AA
SAMN40518001	GCF_037892735.1	RAL_AA0153AA
SAMN40518002	GCF_037653735.1	RAL_AA0142AA
SAMN40518003	GCF_037653715.1	RAL_AA0136AA
SAMN40518004	GCF_037653775.1	RAL_AA0135AA
SAMN40518005	GCF_037653835.1	RAL_AA0134AA
SAMN40518006	GCF_037653395.1	RAL_AA0133AA
SAMN40518007	GCF_037653325.1	RAL_AA0132AA
SAMN40518008	GCF_037653355.1	RAL_AA0131AA
SAMN40518009	GCF_037653695.1	RAL_AA0130AA
SAMN40518010	GCF_037653535.1	RAL_AA0152AA
SAMN40518011	GCF_037653615.1	RAL_AA0151AA
SAMN40518012	GCF_037653195.1	RAL_AA0150AA
SAMN40518013	GCF_037653005.1	RAL_AA0149AA
SAMN40518014	GCF_037653495.1	RAL_AA0148AA
SAMN40518015	GCF_037653575.1	RAL_AA0147AA
SAMN40518016	GCF_037653435.1	RAL_AA0146AA
SAMN40518017	GCF_037653275.1	RAL_AA0145AA
SAMN40518018	GCF_037652855.1	RAL_AA0144AA
SAMN40518019	GCF_037652875.1	RAL_AA0143AA
SAMN40518020	GCF_037653155.1	RAL_AA0141AA
SAMN40518021	GCF_037653075.1	RAL_AA0140AA
SAMN40518022	GCF_037653095.1	RAL_AA0139AA
SAMN40518023	GCF_037652935.1	RAL_AA0138AA
SAMN40518024	GCF_037653205.1	RAL_AA0137AA
SAMN40518025	GCF_037938245.1	RAL_AA0011AA
SAMN40702563		RAL_AA0129AA
SAMN40702564		RAL_AA0128AA
SAMN40702565		RAL_AA0117AA
SAMN40702566		RAL_AA0111AA
SAMN40702567		RAL_AA0110AA
SAMN40702568		RAL_AA0109AA
SAMN40702569		RAL_AA0108AA
SAMN40702570		RAL_AA0107AA
SAMN40702571		RAL_AA0106AA
SAMN40702572		RAL_AA0105AA
SAMN40702573		RAL_AA0127AA
SAMN40702574		RAL_AA0126AA
SAMN40702575		RAL_AA0125AA
SAMN40702576		RAL_AA0124AA
SAMN40702577		RAL_AA0123AA
SAMN40702578		RAL_AA0122AA
SAMN40702579		RAL_AA0121AA
SAMN40702580		RAL_AA0120AA
SAMN40702581		RAL_AA0119AA
SAMN40702582		RAL_AA0118AA
SAMN40702583		RAL_AA0116AA
SAMN40702584		RAL_AA0115AA
SAMN40702585		RAL_AA0114AA
SAMN40702586		RAL_AA0113AA
SAMN40702587		RAL_AA0112AA
SAMN41264334	GCF_039693335.1	
SAMN41264335	GCF_039692545.1	
SAMN41397082	GCF_050470505.1	
SAMN41665399	GCF_040429625.1	
SAMN41796063	GCF_040183095.1	RAL_AA0010AA
SAMN42180103	GCF_041734965.1	RAL_AA1756AA
SAMN42180104		RAL_AA1755AA
SAMN42180105	GCF_041734835.1	RAL_AA1754AA
SAMN42180106	GCF_041228115.3	RAL_AA1753AA
SAMN42716486	GCF_041023715.1	
SAMN42899247	GCF_041027275.1	
SAMN42899248	GCF_041027265.1	
SAMN43269446	GCF_045038165.1	
SAMN43269447	GCF_045038125.1	
SAMN43269448	GCF_045038135.1	
SAMN43269449	GCF_045038115.1	
SAMN43269450	GCF_045038085.1	
SAMN43269451	GCF_045038075.1	
SAMN43269452	GCF_045038065.1	
SAMN43269453	GCF_045038055.1	
SAMN43281545	GCF_042434295.1	
SAMN43281666	GCF_042432065.1	
SAMN43282129	GCF_042648205.1	
SAMN43282212	GCF_042647065.1	
SAMN43282365	GCF_042685665.1	
SAMN43282463	GCA_042684045.1	
SAMN43303032	GCF_041714705.1	
SAMN43303033	GCF_041714725.1	
SAMN43303034	GCF_041714715.1	
SAMN43303035	GCF_041714685.1	
SAMN43303036	GCF_041714695.1	
SAMN43407545	GCF_042494895.1	
SAMN43428450	GCA_059009725.1	
SAMN43909832	GCF_057584535.1	
SAMN43909896	GCF_057584525.1	
SAMN43909898	GCF_057584515.1	
SAMN43909931	GCF_057584505.1	
SAMN43909937	GCF_057584495.1	
SAMN44366232	GCF_048164835.1	
SAMN44414988	GCA_044788395.1	
SAMN44467445	GCF_047509085.1	
SAMN44628588	GCA_049537075.1	
SAMN44628589	GCA_049537035.1	
SAMN44628590	GCA_049537055.1	
SAMN44628591	GCA_049537015.1	
SAMN44628592	GCA_049536975.1	
SAMN44628593	GCA_049536995.1	
SAMN44628594	GCA_049536955.1	
SAMN44628595	GCA_049536915.1	
