2796	SAMN27356637 	 		RAL_AA0311AA 	2796		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1974		K. Olssen Ps48			Sweden	1975				Solanum dulcamara		Race 3	
2797	SAMN27356636 	 		RAL_AA0437AA 	2797		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1974		K. Olssen Ps51			Sweden	1975				Solanum dulcamara		Race 3.	
2937	SAMN27356605 	 		RAL_AA0446AA 	2937	2nd VC	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1975		ex D. Shaw PNG 9600			Papua New Guinea	1977	J.F. Bradbury	B6209		Solanum tuberosum		Phylotype I (NCPPB 2021)	
3181	SAMN27356540 	 		RAL_AA0256AA 	3181	Failed VC 15/06/2023. Reinstate public access when new batch is created.	Ralstonia pseudosolanacearum																						
3190	SAMN27356587 	 		RAL_AA0294AA 	3190		Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1978		ex T. Chan Mock 120			Malaysia	1982	J.F. Bradbury	B7667		Solanum lycopersicum			
3205	SAMN27356545 	 		RAL_AA0528AA 	3205		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1979		ex F.D. McDonald			Guyana	1982	J.F. Bradbury	B8365		Musa sp. (plantain).			
3214	SAMN27356555 	 			3214		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1980		ex S. Gananamickam B			India	1982	J.F. Bradbury	B8606		Musa sp.		"Although the strain has is recorded as coming from India ex Musa, the origin of the strain has not been verified."	
3217	SAMN27356634 	 		RAL_AA0482AA 	3217	2ND VC rpt. Failed VC 15/06/2023. Reinstate public access when new batch is created.	Ralstonia pseudosolanacearum																						
3219	SAMN16125518 SAMN30821931 SAMN56505471 	   	GCF_015910645.1 	RAL_AA1860AA 	3219	"2nd VC completed 2012, 3rd VC completed 2023 (HB)"	Ralstonia syzygii subsp. indonesiensis																						
3238	SAMN27356597 	 		RAL_AA0200AA 	3238	REQ. REDRY N.A.	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1982		J.E. Sellwood A1645			Netherlands	1982				Solanum tuberosum			
3362					3362	2ND VC rpt 2014. 3rd VC completed 2024- HB	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914												China	1985	Z. Xu	Z0-12				Phylotype I (NCPPB 2021)	
3445	SAMN16125520 SAMN30821933 SAMN56505472 	   	GCF_015910655.1 		3445		Ralstonia syzygii subsp. syzygii		Psuedomonas syzygii	No						1983		S. Eden-Green			Indonesia - Java	1985	S. Eden-Green	S442 (R002)		Syzygium aromaticum (clove)			
3446					3446	Taken off line until ID is confirmed. AA March 2025. Grows best on Sequeira (NCPPB modification) AA April 2024.2 pots of ampoules exist. Check both pots when counting stock.From amp S444. 2nd VC completed 2022. 3rd VC completed 2023- HB.	Ralstonia syzygii subsp. syzygii	Ralstonia syzygii Roberts et al. 1990	Pseudomonas syzygii							1980		S. Eden-Green			Indonesia (Sumatra)	1985	S. Eden-Green	"R001 , S444 , EDE83/38"		Syzygium aromaticum (clove)	"ATCC 49543, ICMP 10915, LMG 10661, DSM 7385"		
3594	SAMN27356501 	 		RAL_AA0461AA 	3594	REQ. REDRY N.A.	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1960		ex I. Buddenhagen			Colombia	1988	J.F. Bradbury	B305		Heliconia caribaea		Biovar 1	
3649	SAMN27356484 	 		RAL_AA0442AA 	3649	2nd VC completed 2015. 3rd VC completed 2023 - HB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1979					Brazil	1990	J.R. Neto	ISBF 187		Musa sp.	ICMP 6782	Race 2.	
3650	SAMN27356485 	 		RAL_AA0497AA 	3650	2nd VC	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1979					Brazil	1990	J.R. Neto	ISBF 188		Musa sp.		Race 2.	
3725	SAMN27356558 SAMN42180103 	  	GCF_041734965.1 	RAL_AA0340AA RAL_AA1756AA 	3725	2nd VC done 2026-MB 2.2x10^6	Ralstonia syzygii subsp. celebesensis	Pseudomonas sp.(Banana blood disease)	Pseudomonas sp. (Banana blood disease)	No						1987		S. Eden-Green T334X			Indonesia - West Java	1990				Musa hybrid banana	ICMP 10000		
3726	SAMN27356560 SAMN42180104 	  		RAL_AA0408AA RAL_AA1755AA 	3726		Ralstonia syzygii subsp. celebesensis	Pseudomonas sp.(Banana blood disease)	Pseudomonas sp. (Banana blood disease)							1988		S. Eden-Green T389X			South Sulawesi	1990				Musa hybrid banana	"ICMP 10001, SMT 59"	"Cross reacts with Ralstonia solanacearum polyclonal antisera, Cross reacts with OLI 1/Y2 PCR primers"	
3727	SAMN16125521 SAMN27356562 SAMN42180105 	   	GCF_015910595.1 GCF_041734835.1 	RAL_AA0406AA RAL_AA1754AA 	3727	"2nd VC completed 2011, 3rd VC completed 2023 (HB)"	Ralstonia syzygii subsp. celebesensis																						
3728	SAMN27356563 SAMN42180106 	  	GCF_041228115.3 	RAL_AA0405AA RAL_AA1753AA 	3728	2ND VC done 2026 MB 4.3x10^4\xCA	Ralstonia syzygii subsp. celebesensis	Pseudomonas sp.(Banana blood disease)	Pseudomonas sp. (Banana blood disease)	No								S. Eden-Green T440X			Indonesia - North Sulawesi	1990				Musa hybrid banana	ICMP 10003		
3790					3790	"will not FAP. Taqman used for authenticity 20/2/02.GROWS BEST ON NPSA, PW & CS IN THAT ORDER. WILL NOT GROW ON CYE, OR TSBA. GROW ON NPSA FOR FAP'S. AUTHENTICATED BY TAQMAN PCR 20 FEB 2002 - NOT SYZIGII - 16S SEQUENCING SHOWS THEY ARE SPHINGOMONAS"	Ralstonia syzygii	Pseudomonas syzygii Roberts et al. 1990	Ralstonia syzygii Roberts et al. 1990	No								S. Eden-Green T329x			N. Sumatra	1992	S.Roberts			Syzygium aromaticum (clove)		TaqMan indicates authentic Ralstonia sp. Phylotype IV (NCPPB 2021)	
3791					3791	"Will not FAP. Taqman used to authenticate (20/2/02)GROWS BEST ON NPSA, PW & CS IN THAT ORDER. WILL NOT GROW ON CYE, OR TSBA. GROW ON NPSA FOR FAP'S. AUTHENTICATED BY TAQMAN PCR 20 FEB 2002 - NOT SYZIGII - 16S SEQUENCING SHOWS THEY ARE SPHINGOMONAS"	Ralstonia syzygii	Pseudomonas syzygii Roberts et al. 1990	Ralstonia syzygii Roberts et al. 1990	No								S. Eden-Green T326x			Indonesia - West Java	1992	S.Roberts			Syzygium aromaticum (clove)		TaqMan indicates authentic Ralstonia sp. Phylotype IV (NCPPB 2021)	
3792	SAMN27356556 SAMN56505473 	  		RAL_AA0411AA RAL_AA1858AA 	3792	"Will not FAP, Taqman used to authenticate 20/2/02.GROWS BEST ON NPSA, PW & CS IN THAT ORDER. WILL NOT GROW ON CYE, OR TSBA. GROW ON NPSA FOR FAP'S. AUTHENTICATED BY TAQMAN PCR 20 FEB 2002"	Ralstonia syzygii subsp. syzygii	Pseudomonas syzygii Roberts et al. 1990	Ralstonia syzygii Roberts et al. 1990	No								S. Eden-Green T327x			Indonesia - Central Java	1992	S.Roberts			Syzygium aromaticum (clove)		TaqMan indicates authentic Ralstonia sp.	
3793	SAMN27356557 	 		RAL_AA0351AA 	3793	Failed VC 06/10/2023. Reinstate public access when a new batch is created.	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914	No						1985		S. Eden-Green T718x			Indonesia - East Java	1992	S.Roberts			Solanum tuberosum			
3794	SAMN27356567 	 		RAL_AA0401AA 	3794		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914	No								S. Eden-Green T305x			Indonesia - Central Java	1992	S.Roberts			Syzygium aromaticum (clove)			
3815	SAMN30821945 	 		RAL_AA0244AA 	3815	"2nd VC completed 2013, 3rd VC completed 2023 (HB)"	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1992		J.E. Sellwood A5244			UK	1992	J.E. Sellwood			Solanum tuberosum		Material ex Bangladesh. Race 1. Biovar 2.	
3850	SAMN27356495 	 			3850	2ND VC rpt	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914												China	1993	He	R288		Morus alba	"SMT 50, CFBP 4617, NCPPB 4011"		
3851					3851	Failed 2nd VC-MB re freezedry	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914												China	1993	He	R292		Morus alba			
3854	SAMN27356645 	 		RAL_AA0428AA 	3854	No card record of Re-dry for BI.VC - RECHECK IN 5 YEARS	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1992		J.K. Wilson A5364			UK	1992	J.K. Wilson			Solanum tuberosum cv. Estima			
3855	SAMN30821942 	 		RAL_AA0247AA 	3855	Presumed freeze dried according to SOP PLH/808 - NO post drying checks done	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1992		J.K Wilson A5367			UK	1992	J.K. Wilson			Solanum tuberosum cv. Marfona			
3856	SAMN30821943 	 		RAL_AA0246AA 	3856	Presumed freeze dried according to SOP PLH/808 - NO post drying checks done	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1992		J.E. Sellwood A5427			UK	1992	J.E. Sellwood			Solanum tuberosum cv. Nadine			
3857					3857		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Pseudomonas solanacearum (Smith 1896) 1914							1992		J.K Wilson A5370			UK	1992	J.K. Wilson			Solanum tuberosum cv. Romano	"SMT12, CFBP 4587"	"SMT reference strain (EC official method),"	
3858	SAMN30821944 	 		RAL_AA0245AA 	3858	Presumed freeze dried according to SOP PLH/808 - NO post drying checks done	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993							1992					UK	1993	J. Wilson	BR36		Solanum tuberosum cv. Cara			
3862	SAMN27356488 	 		RAL_AA0426AA 	3862		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993							1991		ex C.A. Lopes			Brazil	1993	P.M.G. Parente	CNPH-17		Capsicum annuum		Biovar II.	
3863	SAMN27356489 	 		RAL_AA0478AA 	3863		Ralstonia solanacearum																						
3864	SAMN27356487 	 		RAL_AA0434AA 	3864	Presumed freeze dried according to SOP PLH/808 - NO post drying checks done	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993							1991		ex C.A. Lopes			Brazil	1993	P.M.G. Parente	CNPH-55		Capsicum annuum		Biovar III.	
3865					3865	2nd VC completed 2025 - MB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993							1991		ex C.A. Lopes			Brazil	1993	P.M.G. Parente	CNPH-19		Solanum lycopersicum		Biovar I.	
3866	SAMN27356490 	 		RAL_AA0473AA 	3866	2nd VC completed 2025 - MB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993									ex C.A. Lopes			Brazil	1993	P.M.G. Parente	CNPH-14		Solanum tuberosum		Biovar I.	
3867					3867		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993							1991		ex C.A. Lopes			Brazil	1993	P.M.G. Parente	CNPH-27		Solanum tuberosum	"SMT42, CFBP 4610"	"Biovar II.SMT reference strain (EC official method),"	
3868	SAMN27356486 	 		RAL_AA0252AA 	3868		Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993							1991		ex C.A. Lopes			Brazil	1993	P.M.G. Parente	CNPH-110		Solanum tuberosum		Biovar II.	
3899					3899	"Deleted not a plant pathogen and duplication, =NCPPB 4129 and NCPPB 4166"	Ralstonia pickettii	Ralstonia pickettii (Ralston et al. 1973) Yabuuchi et al. 1996	Pseudomonas pickettii													1994	ATCC	ATCC 11149	ex ATCC P1150		"ATCC 11149, NCPPB 4129, NCPPB 4166"		
3968					3968	"2nd VC completed 2013, 3rd VC completed 2023 (HB)"	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1996												Colombia	1997	J. Elphinstone	R133	ex Sequeira	Musa (Plantain)		Biovar 1 (Moko). RFLP 25 (Cook et al).	
3969	SAMN27356658 	 		RAL_AA0477AA 	3969	2ND VC rpt	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Venezuela	1997	J. Elphinstone	R367	ex Kelman	Musa (Plantain)		Biovar 1 (Moko-SFR). RFLP 28 (Cook et al).	
3970	SAMN27356613 	 		RAL_AA0438AA 	3970	OX & HOST	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Philippines	1997	J. Elphinstone	R651	ex Soguilon	Musa (Banana)		Biovar 1 (Bugtok).	
3971	SAMN27356614 	 		RAL_AA0503AA 	3971	OX & HOST. 2nd VC completed 2013. 3rd VC completed 2024- HB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Philippines	1997	J. Elphinstone	R495	ex S. Eden-Green	Musa (Banana)		Biovar 1 (Bugtok).	
3973	SAMN27356651 	 		RAL_AA0305AA 	3973	OX & HOST; 2nd VC done 2026- TMTC 5 years\xCA	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No											USA	1997	J. Elphinstone	R842	ex Kelman	Solanum lycopersicum		Biovar 1. RFLP 1 (Cook et al).	
3974	SAMN27356596 	 		RAL_AA0455AA 	3974	HOST	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Mexico	1997	J. Elphinstone	R287	ex Fujikovsky	Solanum lycopersicum		Biovar 1. RFLP 3 (Cook et al)	
3975					3975	"Appears A-Typical when grown on SPA until 4 days old, does not produce brown pigmentation on TSBA. 2nd VC completed 2025 - MB"	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Colombia	1997	J. Elphinstone	R281	ex Sequeria	Solanum lycopersicum		Biovar 1. RFLP 6 (Cook et al).	
3976					3976	OX & HOST. 2nd VC completed 2013. 2rd VC completed 2023- HB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Costa Rica	1997	J. Elphinstone	R285	ex Gonzalez			Biovar 1. RFLP 4 (Cook et al).	
3977	SAMN27356510 	 		RAL_AA0391AA 	3977	OX & HOST	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Costa Rica	1997	J. Elphinstone	R286	ex Sequeria	M. perfoliatum		Biovar 1. RFLP 5 (Cook et al)	
3978					3978	OX & HOST. 2nd VC completed 2013. 2rd VC completed 2023- HB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Brazil	1997	J. Elphinstone	R296	ex Robbs	Nicotiana tabacum		Biovar 1. RFLP 7 (Cook et al).	
3980	SAMN27356473 	 		RAL_AA0463AA 	3980	OX & HOST	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996							1966					Australia	1997	J. Elphinstone	R309	ex A.C. Hayward	Solanum tuberosum		Bivar 2A. RFLP 26B (Cook et al)	
3982	SAMN27356491 	 		RAL_AA0472AA 	3982	OX & HOST	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Chile	1997	J. Elphinstone	R576	ex Martin	Solanum tuberosum		Biovar 2A. RFLP 27A (Cook et al)	
3983	SAMN56505474 	 		RAL_AA1857AA 	3983	"2nd VC completed 2013, 3rd VC completed 2023 (HB)"	Ralstonia syzygii subsp. indonesiensis	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No											Indonesia	1997	J. Elphinstone	R784		Solanum tuberosum		Biovar 2A.	
3985	SAMN16125522 SAMN27356606 	  	GCF_015910635.1 	RAL_AA0189AA 	3985	"GM,OX & HOST. BII is contaminated CH 12/10/18"	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Peru	1997	J. Elphinstone	R576	ex Aley	Solanum melongena	"SMT 44, CFBP 4612"	"Biovar 2T. RFLP 31 (Cook et al). SMT reference strain (EC official method),"	
3986	SAMN27356612 	 		RAL_AA0439AA 	3986	Failed VC 12/10/2023. Reinstate public access when new batch is created	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Peru	1997	J. Elphinstone	R583	ex Martin	Solanum tuberosum		Biovar 2T.	
3987	SAMEA247238 SAMEA4156337 SAMN22612360 	   	GCF_023075395.1 		3987	"2nd VC completed 2013, 3rd VC completed 2024 (HB)"	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Brazil	1997	J. Elphinstone	R590	ex J.R. Neto	Solanum tuberosum		Biovar 2T.	
3988					3988	2nd VC done 2026- TMTC 5 years\xCA	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No											Indonesia	1997	J. Elphinstone	R780		Solanum tuberosum		Biovar 2T.	
3989					3989	OX & HOST 2nd VC completed 2025 - MB	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Brazil	1997	J. Elphinstone	R568	ex J.R. Neto	Solanum tuberosum	"SMT 45, CFBP 4613"	"Biovar 2T. RFLP 33 (Cook et al). SMT reference strain (EC official method),"	
3990	SAMN27356607 	 		RAL_AA0445AA 	3990	OX & HOST	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Peru	1997	J. Elphinstone	R361	ex Turkensteen	Solanum tuberosum		Biovar 2T. RFLP 29 (Cook et al)	
3991					3991	2nd VC done 2026- TMTC 5 years\xCA	Ralstonia solanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No											Costa Rica	1997	J. Elphinstone	R295	ex Gonzalez	Solanum tuberosum		RFLP 14 (Cook et al)	
3992	SAMN27356474 	 		RAL_AA0392AA 	3992	OX & HOST. 2nd VC completed 2013. 2rd VC completed 2023- HB	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Australia	1997	J. Elphinstone	R278	ex A.C. Hayward	Nicotiana tabacum		Biovar 3. RFLP 12 (Cook et al)	
3993	SAMN27356511 	 		RAL_AA0390AA 	3993	OX & HOST	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Costa Rica	1997	J. Elphinstone	R284	ex Gonzalez	Capsicum hybrid		Biovar 3. RFLP 8 (Cook et al) Phylotype I (NCPPB 2021)	
3994	SAMN27356496 	 		RAL_AA0467AA 	3994	F.A.P. OX & HOST. 2nd VC completed 2013. 3rd VC completed 2023- HB	Ralstonia psuedosolanacearum		Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												China	1997	J.Elphinstone	R290	ex He	Olea europea			
3995					3995	OX & HOST	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Costa Rica	1997	J. Elphinstone	R304	ex Sequeria	E. odoratum		Biovar 3. RFLP 13 (Cook et al) Phylotype I (NCPPB 2021)	
3996	SAMN27356610 	 		RAL_AA0441AA 	3996	OX & HOST	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Peru	1997	J. Elphinstone			Lycopersicon esculentum	"SMT 46, CFBP 3928"	"Biovar 3. RFLP 9 (Cook et al). SMT reference strain (EC official method),"	
3997					3997		Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Australia	1997	J. Elphinstone	R280	ex A.C. Hayward	Solanum tuberosum	"SMT 47, CFBP 4614"	"Biovar 3. RFLP 10 (Cook et al). SMT reference strain (EC official method),"	
3998	SAMN27356497 	 		RAL_AA0466AA 	3998	"GM,OX & HOST, 2ND VC rpt. Failed VC 06/11/2023- Reinstate public access when new batch is created"	Ralstonia pseudosolanacearum																						
3999					3999	Failed VC 03/11/2023. Reinstate public access when a new batch is created	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Indonesia	1997	J. Elphinstone	R430	ex Supriadi	Zingiber(Ginger)		Biovar 3.	
4000	SAMN27356638 SAMN44820520 	  	GCF_054491935.1 	RAL_AA0436AA RAL_AA1790AA 	4000	2ND VC	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Thailand	1997	J. Elphinstone	R767	ex J. Janse	Zingiber(Ginger)		Biovar 3.	
4001	SAMN27356475 	 		RAL_AA0352AA 	4001		Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Australia	1997	J. Elphinstone	R277	ex A.C. Hayward	Zingiber(Ginger)		Biovar 4. RFLP 21 (Cook et al)	
4002					4002	"GM,OX & HOST 2nd VC completed 2013. \xA3rd VC completed 2024- HB"	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Australia	1997	J. Elphinstone	R279	ex A.C. Hayward	Zingiber(Ginger)		Biovar 4. RFLP 22 (Cook et al)	
4003	SAMN27356498 	 		RAL_AA0465AA 	4003	2nd VC done 2026- TMTC 5 years\xCA	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No											China	1997	J. Elphinstone	R294	ex He	Zingiber(Ginger)		Biovar 4. RFLP 23 (Cook et al).	
4004	SAMN27356509 	 		RAL_AA0393AA 	4004		Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Costa Rica	1997	J. Elphinstone	R354	ex Gonzalez	Zingiber(Ginger)		Biovar 4.	
4005	SAMN27356615 	 			4005	"GM,OX & HOST"	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Philippines	1997	J. Elphinstone	R470	ex Quimio	Zingiber(Ginger)	"SMT 49, CFBP 4616"	"Biovar 4.SMT reference strain (EC official method),"	
4006	SAMN27356492 	 		RAL_AA0471AA 	4006	OX & HOST. 2nd VC completed 2013. 3rd VC completed 2023- HB	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	No											China	1997	J. Elphinstone	R289	ex He	Olea europaea		Biovar 4.	
4007	SAMN27356493 	 		RAL_AA0470AA 	4007	OX & HOST	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												China	1997	J. Elphinstone	R291	ex He	Morus sp(Mulberry)		Biovar 4. RFLP 16 (Cook et al)	
4008	SAMN27356499 	 		RAL_AA0464AA 	4008	"GM,OX & HOST"	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												China	1997	J. Elphinstone	R293	ex He	Arachis hypogaea		Biovar 4. RFLP 16 (Cook et al).	
4009	SAMN27356653 	 		RAL_AA0420AA 	4009	FAP & VC	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												USA	1997	J. Elphinstone	R300	ex Kelman	Nicotiana tabacum		Biovar 4. RFLP 17 (Cook et al).	
4010					4010	OX & HOST. 2nd VC completed 2013. 3rd VC completed 2023- HB	Ralstonia pseudosolanacearum	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996	Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996												Malaysia	1997	J. Elphinstone	R413	ex S. Eden-Green	Solanum lycopersicum			
